Stop_street,stop_lat,stop_name,stop_region,zone_id,stop_country,stop_lon,stop_city,stop_id,stop_desc,stop_postcode,location_type
,44.630466,purcells Cove Rd before civic address 142,,,,-63.608818,,8097,,,0
,44.618267,purcells Cove Rd in front of Melvin Rd,,,,-63.57798,,8096,,,0
,44.612949,purcells Cove Rd in front of St Cecelia Dr,,,,-63.57534,,8095,,,0
,44.597073,purcells Cove Rd after York Redoubt,,,,-63.557114,,8094,,,0
,44.623394,purcells Cove Rd after Willams Lake Rd,,,,-63.6012,,8093,,,0
,44.623604,purcells Cove Rd after Wenlock Grove,,,,-63.595081,,8092,,,0
,44.623173,purcells Cove Rd after Litchfield Cr,,,,-63.597809,,8091,,,0
,44.628326,purcells Cove Rd after Inverness Ave,,,,-63.60778,,8090,,,0
,44.701778,ilsley Ave in front of Dot Storage,,,,-63.5905,,6954,,,0
,44.633167,purcells Cove Rd in front of civic address 116a,,,,-63.610703,,8099,,,0
,44.634506,purcells Cove Rd opposite civic address 45,,,,-63.618988,,8098,,,0
,44.700222,ilsley Ave before Raddall Dr,,,,-63.587269,,6956,,,0
,44.704479,ilsley Ave before Wright Ave,,,,-63.595013,,6957,,,0
,44.672558,barrington St [northbound] in front of civic address 3695,,,,-63.605751,,6099,,,0
,44.672176,barrington St in front of civic address 3640,,,,-63.604939,,6098,,,0
,44.660294,barrington St [northbound] after Fleet Club,,,,-63.589645,,6091,,,0
,44.66362,barrington St [southbound] after Devonshire St,,,,-63.593262,,6090,,,0
,44.637733,barrington St [northbound] opposite Green St,,,,-63.569679,,6093,,,0
,44.637306,barrington St [southbound] after Green St,,,,-63.569752,,6092,,,0
,44.664967,barrington St [southbound] before Young St,,,,-63.594898,,6095,,,0
,44.665016,barrington St [northbound] after Young St,,,,-63.594833,,6094,,,0
,44.640141,barrington St [southbound] before South St,,,,-63.570625,,6097,,,0
,44.640202,barrington St [northbound] after South St,,,,-63.570446,,6096,,,0
,44.671387,farnham Gate after Aster Ct,,,,-63.674942,,6656,,,0
,44.672188,farnham Gate before Scotchpine,,,,-63.670853,,6655,,,0
,44.672291,farnham Gate in front of civic address 185,,,,-63.669125,,6654,,,0
,44.671291,farnham Gate before Redfern Terr,,,,-63.674168,,6653,,,0
,44.672955,farnham Gate before Ross,,,,-63.666161,,6652,,,0
,44.672836,farnham Gate before Ross,,,,-63.666275,,6651,,,0
,44.671593,farnham Gate before Glenbourne Ct,,,,-63.671906,,6650,,,0
,44.646217,chain Lake Dr [outbound] after Susie Lake Cr,,,,-63.672997,,6385,,,0
,44.641262,horseshoe Lake Dr in front of The Courtyard,,,,-63.672726,,6384,,,0
,44.652359,chain Lake Dr [inbound] in front of Superstore,,,,-63.676411,,6387,,,0
,44.648148,chain Lake Dr [inbound] after Oland Ct,,,,-63.674797,,6386,,,0
,44.639011,horseshoe Lake Dr [outbound] in front of civic address 280,,,,-63.671844,,6381,,,0
,44.637714,chain Lake Dr before Mcquade Lake Dr,,,,-63.666397,,6380,,,0
,44.645317,horseshoe Lake Dr [inbound] in front of Suzie Lake Cr,,,,-63.675327,,6383,,,0
,44.653454,chain Lake Dr opposite Costco Entrance,,,,-63.677761,,6382,,,0
,44.649933,chain Lake Dr [outbound] in front of Burger King,,,,-63.675793,,6389,,,0
,44.642853,chain Lake Dr in front of Bl Corporate Centre,,,,-63.663025,,6388,,,0
,44.705765,wright Ave after Joseph Zatzman,,,,-63.593662,,8867,,,0
,44.709606,wright Ave opposite Burridge,,,,-63.575111,,8864,,,0
,44.781342,sackville Dr after Millwood Dr,,,,-63.707527,,7301,,,0
,44.708,wright Ave before Garland Ave,,,,-63.584259,,8862,,,0
,44.708584,wright Ave after Melnor Ave,,,,-63.580009,,8863,,,0
,44.7066,bedford Hwy in front of civic address 741,,,,-63.664391,,6271,,,0
,44.732964,bedford Hwy [inbound] in front of Dartmouth Rd,,,,-63.656296,,6270,,,0
,44.704773,bedford Hwy before Fern Ave,,,,-63.663292,,6273,,,0
,44.697872,bedford Hwy in front of civic address 612,,,,-63.66111,,6272,,,0
,44.68251,bedford Hwy before Kearney Lake Rd,,,,-63.6609,,6275,,,0
,44.709476,bedford Hwy [inbound] before Glenmont Ave,,,,-63.668865,,6274,,,0
,44.721512,bedford Hwy before Lindsay Hill,,,,-63.671535,,6277,,,0
,44.690746,bedford Hwy before Kent Ave,,,,-63.660065,,6276,,,0
,44.67997,bedford Hwy before Torrington Dr,,,,-63.654762,,6279,,,0
,44.722942,bedford Hwy before Sullivans Hill,,,,-63.670593,,6278,,,0
,44.707146,wright Ave before Burnside Dr,,,,-63.58913,,8861,,,0
,44.691196,auburn Dr before civic address 187,,,,-63.484776,,6077,,,0
,44.691555,auburn Dr in front of civic address 188,,,,-63.484833,,6076,,,0
,44.687931,auburn Dr in front of civic address 325,,,,-63.48415,,6075,,,0
,44.693287,auburn Dr in front of civic address 23,,,,-63.488487,,6074,,,0
,44.688969,auburn Dr in front of Auburn High School,,,,-63.483227,,6073,,,0
,44.693581,auburn Dr in front of civic address 60,,,,-63.487862,,6072,,,0
,44.692978,auburn Dr after Leander Dr,,,,-63.485806,,6071,,,0
,44.687,auburn Dr after Forest Hills Pkwy,,,,-63.490803,,6070,,,0
,44.686447,auburn Dr before civic address 426,,,,-63.488518,,6079,,,0
,44.689819,auburn Dr before civic address 249,,,,-63.483879,,6078,,,0
,44.657146,north St [westbound] after Gottingen St,,,,-63.591438,,7346,,,0
,44.657021,north St [eastbound] before Gottingen St,,,,-63.591263,,7347,,,0
,44.650364,north St [westbound] after Dublin St,,,,-63.601124,,7344,,,0
,44.650269,north St [eastbound] before Dublin St,,,,-63.600883,,7345,,,0
,44.65443,north St [eastbound] before Robie St,,,,-63.594982,,7342,,,0
,44.658287,north St[eastbound] after Brunswick St,,,,-63.588928,,7343,,,0
,44.784401,nordic Cr before Stokil Dr,,,,-63.679356,,7340,,,0
,44.655083,north St in front of civic address 5797,,,,-63.594406,,7341,,,0
,44.658325,north St [westbound] after Lorne Terrace,,,,-63.590298,,7348,,,0
,44.626766,pleasant St [southbound] in front of Cfb Shearwater,,,,-63.515491,,7462,,,0
,44.647678,joseph Howe Dr before Springvale Ave,,,,-63.629635,,7009,,,0
,44.64241,joseph Howe Dr opposite Clinton Ave,,,,-63.621311,,7008,,,0
,44.682171,parkland Dr after Castlepark Grove,,,,-63.677746,,9029,,,0
,44.679638,parkland Dr after The Wedgewood,,,,-63.678337,,9028,,,0
,44.673737,parkland Dr before Heathside Cr,,,,-63.675949,,9025,,,0
,44.725113,bedford Hwy opposite Meadowbrook Dr,,,,-63.668465,,9024,,,0
,44.677521,parkland Dr after and opposite civic address 680,,,,-63.678249,,9027,,,0
,44.741356,johnson Rd in front of civic address 80,,,,-63.467407,,7002,,,0
,44.600151,leiblin Dr in front of Sportsfield,,,,-63.630962,,9021,,,0
,44.643398,joseph Howe Dr in front of Craigmore Dr,,,,-63.623386,,7004,,,0
,44.713749,bedford Hwy opposite Moirs Mill Rd,,,,-63.677414,,9023,,,0
,44.642323,joseph Howe Dr before Clinton Ave,,,,-63.62104,,7006,,,0
,44.695801,ross Rd in front of civic address 163,,,,-63.459137,,8934,,,0
,44.690815,ross Rd in front of civic address 277,,,,-63.455894,,8935,,,0
,44.687454,ross Rd in front of civic address 371,,,,-63.453968,,8936,,,0
,44.684643,ross Rd in front of civic address 389,,,,-63.45385,,8937,,,0
,44.714947,highway 7 after Lower Governor St,,,,-63.435413,,8930,,,0
,44.70874,highway 7 in front of civic address 1799,,,,-63.439823,,8931,,,0
,44.703186,ross Rd [inbound] after Highway 7,,,,-63.46497,,8932,,,0
,44.700176,ross Rd in front of civic address 27,,,,-63.461254,,8933,,,0
,44.682423,cole Harbour Rd [inbound] in front of Old Lawrencetown Rd,,,,-63.454514,,8938,,,0
,44.672623,cole Harbour Rd[inbound] opposite Bisset Rd,,,,-63.477306,,8939,,,0
,44.681892,main St before Major St,,,,-63.540161,,7175,,,0
,44.68153,main St after Mic Mac Parclo,,,,-63.541977,,7174,,,0
,44.598839,herring Cove Rd before civic address 569,,,,-63.605194,,6893,,,0
,44.608162,herring Cove Rd before civic address 427,,,,-63.6157,,6892,,,0
,44.581928,herring Cove Rd before civic address 819,,,,-63.583946,,6895,,,0
,44.586853,herring Cove Rd before civic address 726,,,,-63.590908,,6894,,,0
,44.681705,main St in front of civic address 126,,,,-63.540215,,7173,,,0
,44.654209,main Ave before Willet St,,,,-63.646603,,7172,,,0
,44.600845,herring Cove Rd before Mcintosh St,,,,-63.607761,,6899,,,0
,44.601967,herring Cove Rd before Lynnett Rd,,,,-63.609432,,6898,,,0
,44.655113,maplewood Ave after Eisener St,,,,-63.739117,,7179,,,0
,44.655067,maplewood Ave after civic address 67,,,,-63.739319,,7178,,,0
,44.678398,highway 207oppositecountry Store,,,,-63.258823,,8798,,,0
,44.621277,cunard Jr High,,,,-63.602604,,8799,,,0
,44.653049,rosedale Ave in front of civic address 60,,,,-63.637497,,8248,,,0
,44.653397,rosedale Ave in front of Alex St,,,,-63.636997,,8249,,,0
,44.654255,rosedale Ave in front of civic address 30,,,,-63.63485,,8242,,,0
,44.655048,rosedale Ave after civic address 10,,,,-63.633099,,8243,,,0
,44.729221,highway 207before Johnson Ave,,,,-63.270111,,8792,,,0
,44.698921,ronald Smith after Ilsley Ave,,,,-63.585274,,8241,,,0
,44.651657,rosedale Ave after Hillcrest St,,,,-63.640949,,8246,,,0
,44.652245,rosedale Ave in front of civic address 81,,,,-63.639549,,8247,,,0
,44.654533,rosedale Ave after civic address 23,,,,-63.63451,,8244,,,0
,44.689774,highway 207in front ofcivic 6551,,,,-63.25769,,8797,,,0
,44.627415,point Pleasant Park 1st Canteen,,,,-63.566193,,8648,,,0
,44.626015,point Pleasant Park Lower Lot,,,,-63.564739,,8649,,,0
,44.754219,cobequid Terminal[to Bedford]l,,,,-63.663387,,8646,,,0
,44.662601,dunbrack St after Lacewood Dr,,,,-63.65453,,8647,,,0
,44.670643,penhorn Terminal [westbound] [outbound],,,,-63.538433,,8645,,,0
,44.648102,mumford Terminal [outbound In Terminal],,,,-63.620819,,8643,,,0
,44.681007,victoria Rd before Primrose St,,,,-63.586922,,8426,,,0
,44.671532,victoria Rd before Thistle St,,,,-63.571743,,8427,,,0
,44.676132,victoria Rd before Frances St,,,,-63.57888,,8424,,,0
,44.677567,victoria Rd before Moira St,,,,-63.581203,,8425,,,0
,44.680519,victoria Rd [southbound] after Farrell St,,,,-63.58643,,8422,,,0
,44.679035,victoria Rd after Chappell St,,,,-63.583614,,8420,,,0
,44.678921,victoria Rd after Chappell St,,,,-63.583702,,8421,,,0
,44.676502,victoria Rd in front of civic address 182,,,,-63.579185,,8428,,,0
,44.672798,victoria Rd opposite civic address 108,,,,-63.573597,,8429,,,0
,44.674351,heathside Cr after Blue Thistle Rd,,,,-63.673798,,6842,,,0
,44.570961,hebridean Dr in front of civic address 78,,,,-63.564087,,6843,,,0
,44.725548,bluewater in front of civic address 23,,,,-63.707798,,6840,,,0
,44.671432,cole Harbour Rd in front of civic address 959,,,,-63.495186,,6479,,,0
,44.671227,cole Harbour Rd after Otago Dr,,,,-63.499439,,6478,,,0
,44.66061,colby Dr before Grenadier Dr,,,,-63.481377,,6473,,,0
,44.664055,colby Dr before Deerbrooke Dr,,,,-63.490154,,6472,,,0
,44.662186,colby Dr before Crestwood Dr,,,,-63.483303,,6471,,,0
,44.663177,colby Dr before Castlewood Dr,,,,-63.486866,,6470,,,0
,44.67165,cole Harbour Rd after Cumberland Dr,,,,-63.489128,,6477,,,0
,44.671265,cole Harbour Rd after civic address 942,,,,-63.496349,,6476,,,0
,44.672039,cole Harbour Rd after civic address 1106,,,,-63.486183,,6475,,,0
,44.671089,cole Harbour Rd after Caldwell Rd,,,,-63.501057,,6474,,,0
,44.633781,herring Cove Rd in front of civic address 65,,,,-63.619694,,6844,,,0
,44.566887,lancaster Dr before civic address 42,,,,-63.562366,,7121,,,0
,44.640427,spring Garden Rd [westbound] before Robie St,,,,-63.586746,,8332,,,0
,44.642117,spring Garden Rd [eastbound] before South Park St,,,,-63.57996,,8333,,,0
,44.642891,spring Garden Rd [westbound] before Dresden Row,,,,-63.577747,,8330,,,0
,44.643398,spring Garden Rd [westbound] before Queen St,,,,-63.575798,,8331,,,0
,44.642654,spring Garden Rd [eastbound] after Dresden Row,,,,-63.577988,,8336,,,0
,44.641331,spring Garden Rd [eastbound] after Summer St,,,,-63.582977,,8337,,,0
,44.642372,spring Garden Rd [westbound] before South Park St,,,,-63.579678,,8334,,,0
,44.641384,spring Garden Rd [westbound] before Summer St,,,,-63.583183,,8335,,,0
,44.658493,forestglen Dr before Meadowdale Ct,,,,-63.745239,,6716,,,0
,44.724133,innovation Dr after Angus Morton (to Bedford),,,,-63.69733,,6717,,,0
,44.658142,forestglen Dr after Meadowdale Ct,,,,-63.745308,,6714,,,0
,44.677128,spring Ave before civic address 57a,,,,-63.517525,,8339,,,0
,44.661968,forestglen Dr after civic address 2,,,,-63.746895,,6712,,,0
,44.660648,forestglen Dr after civic address 50,,,,-63.74588,,6713,,,0
,44.690189,flying Cloud Dr before Forest Hills Pkwy,,,,-63.495178,,6710,,,0
,44.682213,flying Cloud Dr after Paxton Dr,,,,-63.493954,,6711,,,0
,44.650894,willet St before Frederick Ave,,,,-63.643978,,8500,,,0
,44.658028,willet St before Westridge Dr,,,,-63.654461,,8503,,,0
,44.688137,forest Hills Pkwy in front of Bell Annex,,,,-63.492325,,6668,,,0
,44.683823,forest Hills Pkwy in front of Cole Harbour Place,,,,-63.490883,,6669,,,0
,44.636253,fenwood Rd in front of civic address 23,,,,-63.628448,,6662,,,0
,44.636009,fenwood Rd before Edgehill Rd,,,,-63.626617,,6663,,,0
,44.636703,fenwood Rd after St Margarets Bay Rd,,,,-63.630512,,6661,,,0
,44.681076,forest Hills Pkwy before 2nd Chameau Cr,,,,-63.491348,,6666,,,0
,44.673538,forest Hills Pkwy before Cole Harbour Rd,,,,-63.490974,,6667,,,0
,44.672939,forest Hills Pkwy after Woodbury Apt,,,,-63.490543,,6664,,,0
,44.677074,forest Hills Pkwy after Circassion Dr,,,,-63.491859,,6665,,,0
,44.748665,damascus Rd in front of Turning Loop,,,,-63.647316,,8505,,,0
,44.635677,south Park St [northbound] before Victoria Rd,,,,-63.57653,,8314,,,0
,44.635918,south Park St [southbound] before Victoria Rd,,,,-63.576897,,8315,,,0
,44.635643,south St [eastbound] after Cataret St,,,,-63.588509,,8316,,,0
,44.63625,south St [westbound] before Edward St,,,,-63.585903,,8317,,,0
,44.657162,dunbrack St after Willet St,,,,-63.650452,,8504,,,0
,44.63451,south Park St [southbound] before Inglis St,,,,-63.576191,,8310,,,0
,44.63829,south Park St [southbound] before South St,,,,-63.577972,,8311,,,0
,44.64209,south Park St [northbound] before Spring Garden Rd,,,,-63.579624,,8312,,,0
,44.693039,dunbarton Ave [westbound] in front of civic address 39,,,,-63.534302,,6591,,,0
,44.64027,south Park St [southbound] before University Ave,,,,-63.578926,,8313,,,0
,44.692455,dunbarton Ave [westbound] before civic address 21,,,,-63.536747,,6592,,,0
,44.743271,clarence St in front of civic address 6,,,,-63.468006,,8507,,,0
,44.67305,dunbrack St in front of Farnham Gate Rd,,,,-63.664219,,6593,,,0
,44.678524,bedford Hwy opposite Tremont Dr,,,,-63.650349,,6288,,,0
,44.665356,bedford Hwy opposite civic address 58,,,,-63.635582,,6289,,,0
,44.680069,arklow Dr before civic address 238,,,,-63.488678,,6043,,,0
,44.70953,bedford Hwy opposite Glenmont Ave,,,,-63.66864,,6284,,,0
,44.729179,bedford Hwy opposite Hatchery Ln,,,,-63.66328,,6285,,,0
,44.669685,bedford Hwy opposite Sherbrooke Dr,,,,-63.640694,,6286,,,0
,44.696178,bedford Hwy opposite Shaunslieve Dr,,,,-63.660675,,6287,,,0
,44.717136,bedford Hwy before Valley Rd,,,,-63.677429,,6280,,,0
,44.735283,bedford Hwy opposite Bedford Place Mall,,,,-63.654961,,6281,,,0
,44.728958,bedford Hwy opposite civic address 1394,,,,-63.663372,,6282,,,0
,44.723946,bedford Hwy opposite Fourth St,,,,-63.669819,,6283,,,0
,44.678116,arklow Dr before civic address 473,,,,-63.483479,,6042,,,0
,44.672836,woodlawn Rd opposite Bruce St,,,,-63.531307,,8602,,,0
,44.680305,arklow Dr in front of civic address 354,,,,-63.484863,,6040,,,0
,44.680874,arklow Dr before civic address 253,,,,-63.489182,,6041,,,0
,44.667217,ashgrove Ave in front of Ancaster Crt,,,,-63.485649,,6046,,,0
,44.67025,ashgrove Ave after Avondale Rd,,,,-63.48262,,6047,,,0
,44.676441,arklow Dr before John Stewart Dr,,,,-63.480202,,6044,,,0
,44.65551,joseph Howe Dr after Bayers Rd,,,,-63.629807,,6986,,,0
,44.672058,ashgrove Ave after Cole Harbour Rd,,,,-63.483395,,6048,,,0
,44.668358,ashgrove Ave before Addison,,,,-63.483269,,6049,,,0
,44.671818,woodlawn Rd before Portland St,,,,-63.532272,,8600,,,0
,44.671417,cole Harbour Rd opposite civic address 983,,,,-63.492287,,6482,,,0
,44.674023,woodlawn Rd before Woodlawn Trailer Ct,,,,-63.529182,,8601,,,0
,44.649036,woodside Ferry Terminal [inbound],,,,-63.548134,,8606,,,0
,44.678284,arklow Dr opposite civic address 181,,,,-63.487335,,6045,,,0
,44.649193,woodside Ferry Metrolink,,,,-63.548519,,8607,,,0
,44.658012,north St [eastbound] before Brunswick St,,,,-63.589748,,7351,,,0
,44.655579,north St [westbound] before Agricola St,,,,-63.593727,,7350,,,0
,44.653839,north St [westbound] before Clifton St,,,,-63.596218,,7353,,,0
,44.65353,north St [eastbound] before Clifton St,,,,-63.59626,,7352,,,0
,44.648895,north St [eastbound] before Oxford St,,,,-63.602955,,7355,,,0
,44.680672,woodlawn Rd in front of civic address 49,,,,-63.526928,,8604,,,0
,44.651993,north St [eastbound] before Windsor St,,,,-63.598484,,7357,,,0
,44.649284,north St [westbound] before Oxford St,,,,-63.602657,,7356,,,0
,44.652332,north St [westbound] before Windsor St,,,,-63.598373,,7358,,,0
,44.64912,woodside Ferry Terminal [outbound],,,,-63.548344,,8605,,,0
,44.716518,colford Ave before Akerley Blvd,,,,-63.586861,,6483,,,0
,44.630165,ragged Lake Transit Centre,,,,-63.669365,,9052,,,0
,44.681946,windmill Rd before Fernhill,,,,-63.596615,,9053,,,0
,44.715462,kearney Lake Rd [inbound] after Blue Mountain Rd,,,,-63.720165,,9054,,,0
,44.71579,kearney Lake Rd [outbound] after Blue Mountain Rd,,,,-63.720688,,9055,,,0
,44.725639,hammonds Plains Rd [outbound] after Innovation Dr,,,,-63.692883,,9056,,,0
,44.725677,hammonds Plains Rd [inbound] before Innovation Dr,,,,-63.692802,,9057,,,0
,44.728374,brooks Rdoppositecivic 377,,,,-63.421158,,8927,,,0
,44.726021,upper Partridge River Rdoppositecivic 102,,,,-63.41935,,8926,,,0
,44.72237,highway 7aftercivic 2365,,,,-63.415436,,8925,,,0
,44.721455,highway 7aftercivic 2505,,,,-63.409267,,8924,,,0
,44.721794,highway 7afterbell Rd,,,,-63.401035,,8923,,,0
,44.729733,highway 7in front ofcivic 2911,,,,-63.394146,,8922,,,0
,44.734322,highway 7in front offire Hall,,,,-63.391056,,8921,,,0
,44.73634,highway 7in front ofcivic 3103,,,,-63.388733,,8920,,,0
,44.720299,brooks Dr in front of East Preston Rec Centre,,,,-63.43277,,8929,,,0
,44.726357,brooks Rdoppositecivic 253,,,,-63.427437,,8928,,,0
,44.707439,lake Loon Rd before Maclaughlin Rd,,,,-63.488819,,7100,,,0
,44.709858,lake Loon Rd after Sparks Dr,,,,-63.496693,,7101,,,0
,44.742844,north Preston Rd in front of Nelson Whynder School,,,,-63.464642,,7102,,,0
,44.705044,lake Major Rd after Chamberlain Dr,,,,-63.467384,,7103,,,0
,44.635704,herring Cove Rd after Withrod Dr,,,,-63.621998,,6868,,,0
,44.628773,herring Cove Rd in front of civic address 135,,,,-63.617123,,6869,,,0
,44.704319,lake Major Rd after Hwy #7,,,,-63.466904,,7106,,,0
,44.744678,north Preston Rd in front of civic address 1032,,,,-63.464558,,7107,,,0
,44.610332,herring Cove Rd after Levis St,,,,-63.617077,,6864,,,0
,44.585155,herring Cove Rd after Sarah Dr,,,,-63.588768,,6865,,,0
,44.612488,herring Cove Rd after Sussex St,,,,-63.617611,,6866,,,0
,44.616146,herring Cove Rd after Williams Lake Rd,,,,-63.614544,,6867,,,0
,44.627987,herring Cove Rd after Glenora Ave,,,,-63.616455,,6860,,,0
,44.595203,herring Cove Rd after Green Acres Rd,,,,-63.599758,,6861,,,0
,44.594681,herring Cove Rd opposite Green Acres Rd,,,,-63.599339,,6862,,,0
,44.613739,herring Cove Rd after Hartlen Ave,,,,-63.616608,,6863,,,0
,44.656021,north St [eastbound] before Fuller Terrace,,,,-63.592697,,7354,,,0
,44.662258,russell Lake Dr after Portland Estates West,,,,-63.518536,,8255,,,0
,44.666401,russell Lake Dr after Eisener Dr,,,,-63.521076,,8254,,,0
,44.662205,russell Lake Dr before Georgian Ct,,,,-63.519379,,8257,,,0
,44.666187,russell Lake Dr before Eisener Dr,,,,-63.521168,,8256,,,0
,44.675789,ross St after Norman Cr,,,,-63.666409,,8251,,,0
,44.651627,rosedale Ave before Hillcrest St,,,,-63.640614,,8250,,,0
,44.663746,russell Lake Dr opposite civic address 58,,,,-63.520817,,8253,,,0
,44.675003,ross St after and opposite Oakley Ave,,,,-63.668087,,8252,,,0
,44.772106,sackville Dr before Downsview Entrance,,,,-63.691719,,8259,,,0
,44.662804,russell Lake Dr in front of civic address 30,,,,-63.520214,,8258,,,0
,44.744263,lakeview Shopping Centre,,,,-63.283531,,8789,,,0
,44.746403,highway 7 in front of civic address 5072,,,,-63.292133,,8788,,,0
,44.739861,highway 7 in front of civic address 4396,,,,-63.319786,,8783,,,0
,44.740425,highway 7 in front of civic address 4296,,,,-63.324688,,8782,,,0
,44.736687,highway 7 in front of civic address 3372,,,,-63.375702,,8781,,,0
,44.737946,highway 7 opposite St Annes Church,,,,-63.379303,,8780,,,0
,44.747452,highway 7 opposite Cove Rd,,,,-63.299767,,8787,,,0
,44.742836,highway 7 opposite civic address 4779,,,,-63.300724,,8786,,,0
,44.738785,highway 7 after This Street,,,,-63.305065,,8785,,,0
,44.737423,highway 7 in front of civic address 4560,,,,-63.310631,,8784,,,0
,44.672554,sheldrake Lake Park & Ride (to Halifax),,,,-63.782852,,7618,,,0
,44.672615,shelldrake Lake Park & Ride (outbound),,,,-63.782749,,7619,,,0
,44.670654,dartmouth Bridge Terminal - Bay 14,,,,-63.575027,,7614,,,0
,44.67075,dartmouth Bridge Terminal - Bay 15,,,,-63.575199,,7615,,,0
,44.670879,dartmouth Bridge Terminal - Bay 16,,,,-63.575401,,7616,,,0
,44.670055,dartmouth Bridge Terminal - Bay 10 (320 To Hfx),,,,-63.574005,,7617,,,0
,44.670105,dartmouth Bridge Terminal - Bay 10,,,,-63.574081,,7610,,,0
,44.67025,dartmouth Bridge Terminal - Bay 11,,,,-63.574348,,7611,,,0
,44.670383,dartmouth Bridge Terminal - Bay 12,,,,-63.57457,,7612,,,0
,44.670536,dartmouth Bridge Terminal - Bay 13,,,,-63.574829,,7613,,,0
,44.700253,commodore Dr after Lamont Terrace,,,,-63.566021,,8659,,,0
,44.69981,lamont Terr opposite Walmart,,,,-63.567459,,8658,,,0
,44.635357,st Margarets Bay Rd in front of Long Lake Park,,,,-63.651623,,8651,,,0
,44.63649,st Margarets Bay Rd in front of civic address 120,,,,-63.633808,,8650,,,0
,44.635529,st Margarets Bay Rd opposite Long Lake Park,,,,-63.650688,,8653,,,0
,44.636551,st Margarets Bay Rd in front of civic address 121,,,,-63.633671,,8652,,,0
,44.703529,country View Dr after Mcclure Cl,,,,-63.565487,,8655,,,0
,44.705769,country View Dr after Shubie Dr,,,,-63.564022,,8654,,,0
,44.696926,finnian Row opposite Home Depot,,,,-63.566036,,8657,,,0
,44.700291,gale Terr after Commodore Dr,,,,-63.564693,,8656,,,0
,44.770386,downsview Dr after Old Sackville Rd,,,,-63.696712,,8431,,,0
,44.771473,downsview in front of Wendys,,,,-63.693016,,8433,,,0
,44.76965,downsview Dr before Old Sackville Rd,,,,-63.696667,,8432,,,0
,44.649364,water St Terminal,,,,-63.572838,,8435,,,0
,44.724575,waverley Rd after civic address 743,,,,-63.542324,,8437,,,0
,44.68856,braemar Dr in front of Sutherland Terr,,,,-63.546715,,8436,,,0
,44.735222,waverley Rd after civic address 933,,,,-63.549496,,8439,,,0
,44.734985,waverley Rd after civic address 928,,,,-63.5494,,8438,,,0
,44.583447,herring Cove Rd opposite Barry Cr,,,,-63.586742,,6914,,,0
,44.60043,herring Cove Rd in front of civic address 543,,,,-63.607327,,6915,,,0
,44.626621,highfield St before Punch Bowl Dr,,,,-63.6175,,6916,,,0
,44.685665,highfield Park Dr in front of civic address 90,,,,-63.59021,,6917,,,0
,44.634945,herring Cove Rd opposite civic address 47,,,,-63.621227,,6910,,,0
,44.592983,herring Cove Rd opposite civic address 636,,,,-63.597603,,6911,,,0
,44.577396,herring Cove Rd opposite civic address 894,,,,-63.576923,,6912,,,0
,44.583618,herring Cove Rd after Barry Cr,,,,-63.586853,,6913,,,0
,44.6838,highfield Park Dr after and opposite Terminal,,,,-63.589771,,6918,,,0
,44.687031,highfield Park Dr in front of Coventry Apts,,,,-63.590656,,6919,,,0
,44.639656,coburg Rd [westbound] before Henry St,,,,-63.588783,,6448,,,0
,44.638916,coburg Rd [eastbound] before Lemarchant,,,,-63.591228,,6449,,,0
,44.66642,gaston Rd after Macrae Ave,,,,-63.542084,,6723,,,0
,44.681358,windmill Rd in front of civic address 370,,,,-63.596104,,8516,,,0
,44.644047,barrington St [northbound] before Spring Garden Rd,,,,-63.572464,,6123,,,0
,44.697834,windmill Rd in front of civic address 623,,,,-63.604336,,8517,,,0
,44.695431,windmill Rd after Victoria Rd,,,,-63.601288,,8514,,,0
,44.688339,flying Cloud Dr before civic address 265,,,,-63.494793,,6709,,,0
,44.684723,flying Cloud Dr in front of civic address 157,,,,-63.493721,,6708,,,0
,44.698673,windmill Rd after Wright Ave,,,,-63.605373,,8515,,,0
,44.640953,spring Garden Rd [westbound] before Carlton St,,,,-63.584908,,8329,,,0
,44.640694,spring Garden Rd [eastbound] before Carlton St,,,,-63.585217,,8328,,,0
,44.670883,flamingo Dr before Dove St,,,,-63.652645,,6701,,,0
,44.667049,portland St [eastbound] after Prince Arthur St,,,,-63.546387,,8044,,,0
,44.674732,flamingo Dr before Starling St,,,,-63.649853,,6703,,,0
,44.669369,flamingo Dr before Meadowlark Cr,,,,-63.655807,,6702,,,0
,44.670837,flamingo Dr opposite Dove St,,,,-63.652618,,6705,,,0
,44.674149,flamingo Dr before Skylark St,,,,-63.649834,,6704,,,0
,44.679901,flying Cloud Dr in front of civic address 39,,,,-63.493084,,6707,,,0
,44.669415,flamingo Dr opposite and after Meadowlark Dr,,,,-63.655933,,6706,,,0
,44.668533,windmill Rd after Dawson St,,,,-63.58276,,8510,,,0
,44.687477,windmill Rd after Princess Margaret Blvd,,,,-63.599144,,8511,,,0
,44.664501,parkland Dr before Lancaster Dr,,,,-63.671036,,7434,,,0
,44.66581,parkland Dr before Langbrae Dr,,,,-63.672417,,7435,,,0
,44.667374,parkland Dr before Woodbury Complex,,,,-63.67503,,7436,,,0
,44.662529,parkland Dr opposite Bethany Way,,,,-63.670864,,7437,,,0
,44.666405,parkland Dr after and opposite Carrington Pl,,,,-63.673794,,7430,,,0
,44.666775,parkland Dr in front of civic address 334,,,,-63.674763,,7431,,,0
,44.661835,parkland Dr before Bethany Way,,,,-63.67067,,7432,,,0
